Sample	Chr	Start	End	Gene_name	Tumor.LogR	Tumor.Copy_Number	Tumor.Call	Tumor.LogR_Copy_Number	Plasma.LogR	Plasma.Copy_Number	Plasma.Call	Plasma.LogR_Copy_Number	Tumor_Plamsa_match
./derived_data/cna/seg/E23	chr11	10000001	11000000	SBF2|ADM|EF537580|AMPD3|DQ597482|DQ582265|RNF141|LOC100129827|LYVE1|MRVI1|CTR9|EIF4G2|SNORD97|ZBED5|BC014360|AK056982	0.0467	3	Copy Gain	2.74264297183851	-0.0499	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E23	chr7	140000001	141000000	TBXAS1|PARP12|JHDM1D|LOC100134229|SLC37A3|AK131347|RAB19|MKRN1|DENND2A|ADCK2|LOC100134713|NDUFB2|AK098095|BRAF	0.0466	3	Copy Gain	2.69453418051482	-0.0301	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E23	chr14	53000001	54000000	DDHD1|BMP4	0.0463	2	Copy Neutral	2.69096046710575	0.0227	2	Copy Neutral	3.78948512412937	TRUE
./derived_data/cna/seg/E23	chr5	151000001	152000000	GPX3|TNIP1|ANXA6|CCDC69|GM2A|SLC36A3|SLC36A2|SLC36A1|FAT2|BC034636|SPARC|BC039364|ATOX1|G3BP1|AX747080|GLRA1|AK001582	0.0459	2	Copy Neutral	2.68619667173113	-0.0412	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr3	3000001	4000000	CNTN4|IL5RA|TRNT1|CRBN|LRRN1|BC141932	0.0458	2	Copy Neutral	2.68500592924888	-0.0039	2	Copy Neutral	1.84371417429823	TRUE
./derived_data/cna/seg/E23	chr5	15000001	16000000	FBXL7	0.0457	2	Copy Neutral	2.68381526929975	-0.0315	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr3	171000001	172000000	SLC2A2|TNIK|PLD1|TMEM212	0.0456	2	Copy Neutral	2.68262469187802	-0.0361	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr3	24000001	25000000	LOC152024|THRB|abParts	0.0456	2	Copy Neutral	2.68262469187802	-0.0331	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr16	50000001	51000000	TMEM188|HEATR3|AF086132|PAPD5|ADCY7|BRD7|NKD1|AF143871|SNX20|NOD2|CYLD	0.0455	2	Copy Neutral	2.68143419697796	0.0473	3	Copy Gain	5.62116959400936	FALSE
./derived_data/cna/seg/E23	chr9	9000001	10000000	PTPRD	0.0455	2	Copy Neutral	2.68143419697796	0.0457	2	Copy Neutral	5.50108365878672	TRUE
./derived_data/cna/seg/E23	chr4	92000001	93000000	EF565118|GRID2	0.0454	2	Copy Neutral	2.68024378459387	0.0162	2	Copy Neutral	3.31069740489129	TRUE
./derived_data/cna/seg/E23	chr3	4000001	5000000	SETMAR|SUMF1|ITPR1|EGOT|AK311646|BHLHE40	0.0453	2	Copy Neutral	2.67905345472001	-0.06	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr4	79000001	80000000	BC036848|ARD1B|GK2|AK123913|PCAN1|ANTXR2	0.0453	2	Copy Neutral	2.67905345472001	0.0381	2	Copy Neutral	4.93249067516419	TRUE
./derived_data/cna/seg/E23	chr5	10000001	11000000	FAM173B|CCT5|CMBL|MARCH6|CR610863|U52827|ROPN1L|DAP|CTNND2	0.0453	3	Copy Gain	2.72484653092201	0.0099	2	Copy Neutral	2.84869569709503	FALSE
./derived_data/cna/seg/E23	chr12	20000001	21000000	PDE3A|SLCO1C1|SLCO1B3	0.045	3	Copy Gain	2.72103525418223	0.0091	1	Hemizygous Deletions	2.7901730418354	FALSE
./derived_data/cna/seg/E23	chr2	17000001	18000000	RAD51AP2|VSNL1|SMC6|gen-01|MSGN1|KCNS3	0.0449	3	Copy Gain	2.71976500471051	4e-04	2	Copy Neutral	2.15583019322824	FALSE
./derived_data/cna/seg/E23	chr11	93000001	94000000	AK093898|SLC36A4|CCDC67|C11orf75|KIAA1731|SCARNA9|TAF1D|SNORA25|SNORA32|SNORD6|SNORA1|SNORA8|SNORD5|SNORA18|SNORA40|C11orf54|MED17|C11orf90	0.0446	3	Copy Gain	2.71595478453455	0.0049	2	Copy Neutral	2.48346094948434	FALSE
./derived_data/cna/seg/E23	chr13	50000001	51000000	TRIM13|KCNRG|BCMSUN|ST13|BCMS|abParts|DLEU7|BC035769|RNASEH2B	0.0445	2	Copy Neutral	2.66953378541157	-0.0371	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr2	76000001	77000000	LRRTM4	0.0445	2	Copy Neutral	2.66953378541157	0.0076	2	Copy Neutral	2.68053049271693	TRUE
./derived_data/cna/seg/E23	chr6	124000001	125000000	NKAIN2|STL|RNF217	0.0445	2	Copy Neutral	2.66953378541157	0.0055	2	Copy Neutral	2.52722231392564	TRUE
./derived_data/cna/seg/E23	chr12	1000001	2000000	ERC1|AX746535|FBXL14|WNT5B|ADIPOR2|CACNA2D4|LRTM2|AK057909|DCP1B|CACNA1C	0.0443	3	Copy Gain	2.71214535658922	-0.0427	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/E23	chr12	71000001	72000000	TSPAN8|LGR5|ZFC3H1|THAP2|TMEM19|RAB21|TBC1D15|MRS2P2|TPH2	0.0443	3	Copy Gain	2.71214535658922	-0.0709	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/E23	chr5	174000001	175000000	C5orf47|HMP19|MSX2	0.044	2	Copy Neutral	2.66358667219004	0.0872	2	Copy Neutral	8.6592918687714	TRUE
./derived_data/cna/seg/E23	chr3	157000001	158000000	LEKR1|AK311218|CCNL1|VEPH1|PTX3|C3orf55	0.0439	2	Copy Neutral	2.66239749685923	0.0081	2	Copy Neutral	2.7170653434177	TRUE
./derived_data/cna/seg/E23	chr11	84000001	85000000	DLG2	0.0438	3	Copy Gain	2.70579807007882	-0.0074	2	Copy Neutral	1.59035211729125	FALSE
./derived_data/cna/seg/E23	chr1	176000001	177000000	RFWD2|PAPPA2|CR621436|ASTN1	0.0434	2	Copy Neutral	2.65645285645831	0.0169	2	Copy Neutral	3.36215557468752	TRUE
./derived_data/cna/seg/E23	chr3	63000001	64000000	LOC285401|SYNPR|SNTN|C3orf49|THOC7|ATXN7	0.0433	2	Copy Neutral	2.65526417558878	0.0018	2	Copy Neutral	2.25765027246801	TRUE
./derived_data/cna/seg/E23	chr1	184000001	185000000	GLT25D2|TSEN15|C1orf21|EDEM3|AX747662|FAM129A	0.0431	2	Copy Neutral	2.65288706101468	-0.0098	2	Copy Neutral	1.4169730434119	TRUE
./derived_data/cna/seg/E23	chr11	58000001	59000000	OR9Q1|OR6Q1|OR9I1|OR9Q2|OR1S2|OR1S1|OR10Q1|OR10W1|OR5B17|OR5B3|OR5B2|OR5B12|OR5B21|LPXN|ZFP91|CNTF|GLYAT|GLYATL2|AB231721|AK294973|AX746988|GLYATL1|AB231722	0.0428	3	Copy Gain	2.69311009455807	-0.0293	2	Copy Neutral	0.0189091302663356	FALSE
./derived_data/cna/seg/E23	chr2	154000001	155000000	GALNT13|AX746678|KCNJ3	0.0427	2	Copy Neutral	2.64813382036644	0.0402	2	Copy Neutral	5.08930253379541	TRUE
./derived_data/cna/seg/E23	chr2	98000001	99000000	VWA3B|CNGA3|INPP4A|C2orf64|UNC50|MGAT4A|C2orf55|TSGA10	0.0424	2	Copy Neutral	2.64456975463788	-0.0029	2	Copy Neutral	1.91621630196484	TRUE
./derived_data/cna/seg/E23	chr5	74000001	75000000	BC043537|ENC1|HEXB|GFM2|NSA2|FAM169A	0.0423	2	Copy Neutral	2.64338189741366	-0.0134	2	Copy Neutral	1.15744463076973	TRUE
./derived_data/cna/seg/E23	chr11	21000001	22000000	NELL1	0.0419	3	Copy Gain	2.68169843357008	0.0209	2	Copy Neutral	3.65668171242594	FALSE
./derived_data/cna/seg/E23	chr18	44000001	45000000	BC051727|SETBP1	0.0419	2	Copy Neutral	2.63863129179104	-0.0168	2	Copy Neutral	0.912928390381536	TRUE
./derived_data/cna/seg/E23	chr5	58000001	59000000	PLK2|GAPT|RAB3C|AB074188|PDE4D	0.0417	2	Copy Neutral	2.63625648286443	-0.0148	2	Copy Neutral	1.05669167988634	TRUE
./derived_data/cna/seg/E23	chr12	22000001	23000000	CMAS|ST8SIA1|CR623725|KIAA0528|ETNK1|AK094733	0.0416	3	Copy Gain	2.67789612829209	-0.0049	1	Hemizygous Deletions	1.77126228386408	FALSE
./derived_data/cna/seg/E23	chr11	29000001	30000000	CR618717	0.0415	3	Copy Gain	2.67662886889309	0.0145	2	Copy Neutral	3.18583146173156	FALSE
./derived_data/cna/seg/E23	chr18	39000001	40000000	LOC647946|AK309717	0.0413	2	Copy Neutral	2.63150785255236	0.01	2	Copy Neutral	2.85601331103687	TRUE
./derived_data/cna/seg/E23	chr3	122000001	123000000	ILDR1|CD86|CASR|CSTA|CCDC58|FAM162A|WDR5B|KPNA1|PARP9|DTX3L|PARP15|PARP14|HSPBAP1|DIRC2|BC042374|LOC100129550|SEMA5B	0.0411	2	Copy Neutral	2.62913403107567	-0.015	2	Copy Neutral	1.04230638085759	TRUE
./derived_data/cna/seg/E23	chr2	137000001	138000000	THSD7B|HNMT	0.0409	2	Copy Neutral	2.62676053865769	-0.0124	2	Copy Neutral	1.2294709077389	TRUE
./derived_data/cna/seg/E23	chr14	72000001	73000000	RGS6|AK024141|DPF3|DCAF4|ZFYVE1	0.0404	2	Copy Neutral	2.62082824694534	0.0856	2	Copy Neutral	8.53583841581996	TRUE
./derived_data/cna/seg/E23	chr8	77000001	78000000	AL832262|PXMP3	0.0404	2	Copy Neutral	2.62082824694534	0.025	2	Copy Neutral	3.95941967669935	TRUE
./derived_data/cna/seg/E23	chr10	130000001	131000000	EU250747|CR592586|GLRX3	0.0403	1	Hemizygous Deletions	2.66142860562553	0.0895	2	Copy Neutral	8.83699624664743	FALSE
./derived_data/cna/seg/E23	chr16	83000001	84000000	CDH13|HSBP1|MLYCD|OSGIN1|NECAB2	0.0403	2	Copy Neutral	2.61964203529999	-6e-04	3	Copy Gain	2.08316203541678	FALSE
./derived_data/cna/seg/E23	chr17	41000001	42000000	KRTAP3-1|KRTAP1-5|KRTAP1-3|KRTAP1-1|KRTAP2-1|KRTAP2-2|KRTAP2-4|KRTAP4-7|KRTAP4-8|KRTAP4-9|KRTAP4-11|KRTAP4-12|KRTAP4.6|KRTAP4-5|KRTAP4-4|KRTAP4-3|KRTAP4-2|KRTAP4-1|KRTAP9-2|KRTAP9-9|KRTAP9-8|KRTAP9-4|KRTAP17-1|KRT33A|KRT33B|KRT34|KRT31|AK123843|KRT37|KRT38|KRT32|KRT35|KRT36|KRT13|KRT15|KRT9|KRT14|KRT16|KRT17|AK125965|EIF1|GAST|HAP1|JUP|SC65|FKBP10|NT5C3L|KLHL10|KLHL11|ACLY|TTC25|CNP|DNAJC7	0.0402	1	Hemizygous Deletions	2.61845590587373	0.0545	2	Copy Neutral	6.16320745012996	FALSE
./derived_data/cna/seg/E23	chr4	14000001	15000000	AK311310|BC070495|MGC4836|AK093257	0.0395	3	Copy Gain	2.65130211852197	0.0171	2	Copy Neutral	3.37686249539446	FALSE
./derived_data/cna/seg/E23	chr15	53000001	54000000	WDR72	0.0392	2	Copy Neutral	2.60659913240669	0.0471	2	Copy Neutral	5.60615156783953	TRUE
./derived_data/cna/seg/E23	chr5	117000001	118000000	BC045192	0.039	2	Copy Neutral	2.60422876377249	0.0124	2	Copy Neutral	3.03178829731771	TRUE
./derived_data/cna/seg/E23	chr8	130000001	131000000	ASAP1|DDEF1IT1|ADCY8	0.0389	3	Copy Gain	2.60304370267576	-0.0221	2	Copy Neutral	0.532918127789426	FALSE
./derived_data/cna/seg/E23	chr3	36000001	37000000	STAC|DCLK3|TRANK1|EPM2AIP1|MLH1	0.0388	2	Copy Neutral	2.60185872371836	0.027	2	Copy Neutral	4.10740922864061	TRUE
./derived_data/cna/seg/E23	chr13	46000001	47000000	ZC3H13|AK124928|CPB2|LCP1|LRRC63|AY395526|C13orf18|LRCH1|ESD|HTR2A	0.0385	2	Copy Neutral	2.59830427962522	-0.0143	2	Copy Neutral	1.09266365340613	TRUE
./derived_data/cna/seg/E23	chr10	84000001	85000000	GHITM|BC051760|C10orf99|PCDH21|LRIT2|LRIT1|RGR|AK056561|KIAA1128	0.0381	2	Copy Neutral	2.59356617043963	0.0406	2	Copy Neutral	5.11919734737201	TRUE
./derived_data/cna/seg/E23	chr14	76000001	77000000	C14orf179|C14orf118|AK025117|ESRRB|VASH1|AK125727|ANGEL1|C14orf166B	0.0381	2	Copy Neutral	2.59356617043963	0.0238	2	Copy Neutral	3.87072437089295	TRUE
./derived_data/cna/seg/E23	chr1	97000001	98000000	DPYD|AK094607	0.0379	2	Copy Neutral	2.59119760843236	0.0145	2	Copy Neutral	3.18583146173156	TRUE
./derived_data/cna/seg/E23	chr8	112000001	113000000	CSMD3	0.0379	2	Copy Neutral	2.59119760843236	0.0479	2	Copy Neutral	5.66623616618239	TRUE
./derived_data/cna/seg/E23	chr5	72000001	73000000	MAP1B|MRPS27|PTCD2|ZNF366|TNPO1|AX746492|FCHO2	0.0377	2	Copy Neutral	2.58882937475474	0.009	2	Copy Neutral	2.78285999143509	TRUE
./derived_data/cna/seg/E23	chr17	82000001	83000000	ASPSCR1|STRA13|LRRC45|RAC3|DCXR|RFNG|GPS1|DUS1L|FASN|CCDC57|SLC16A3|CSNK1D|BC033560|CD7|SECTM1|TEX19|UTS2R|AF075112|C17orf101|HEXDC|C17orf62|NARF|FOXK2|WDR45L|RAB40B|FN3KRP|FN3K|TBCD|ZNF750|B3GNTL1	0.0376	1	Hemizygous Deletions	2.58764538102534	-0.0214	2	Copy Neutral	0.583028183645685	FALSE
./derived_data/cna/seg/E23	chr5	92000001	93000000	AK056485	0.0375	2	Copy Neutral	2.58646146936127	0.0013	2	Copy Neutral	2.22127461531008	TRUE
./derived_data/cna/seg/E23	chr4	57000001	58000000	POLR2B|IGFBP7|BC039519|BC034799	0.0373	2	Copy Neutral	2.58409389220644	0.0188	2	Copy Neutral	3.50195367268854	TRUE
./derived_data/cna/seg/E23	chr15	93000001	94000000	CHD2|RGMA|AK094352|DQ586064|DQ601150|DQ591992|DQ582013|AK097829|DQ593143|DQ579182|DQ595590|DQ592852|DQ596500|BC037497|BC021741	0.0372	2	Copy Neutral	2.58291022670429	0.0755	2	Copy Neutral	7.75969054258889	TRUE
./derived_data/cna/seg/E23	chr3	39000001	40000000	WDR48|GORASP1|TTC21A|CSRNP1|XIRP1|CX3CR1|CCR8|SLC25A38|RPSA|SNORA6|SNORA62|MOBP|MYRIP	0.037	2	Copy Neutral	2.5805431418221	-0.0164	2	Copy Neutral	0.941665106634182	TRUE
./derived_data/cna/seg/E23	chr7	69000001	70000000	AUTS2	0.0369	3	Copy Gain	2.57935972243069	0.0197	2	Copy Neutral	3.56823811228324	FALSE
./derived_data/cna/seg/E23	chr2	162000001	163000000	DPP4|GCG|FAP|IFIH1|GCA|KCNH7|BC042876	0.0366	2	Copy Neutral	2.57580995638694	-0.011	2	Copy Neutral	1.33039160600918	TRUE
./derived_data/cna/seg/E23	chr3	107000001	108000000	LOC100302640|LOC344595|AX747913|CCDC54|BC042024|BBX|LOC151658|LOC285205	0.0365	2	Copy Neutral	2.57462686506357	-0.0385	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr6	141000001	142000000	AK097143	0.0365	2	Copy Neutral	2.57462686506357	-1e-04	2	Copy Neutral	2.1194898181065	TRUE
./derived_data/cna/seg/E23	chr4	154000001	155000000	DCHS2|PLRG1|FGB|FGA|FGG|DQ266889|LRAT|RBM46	0.0364	2	Copy Neutral	2.57344385574299	0.0023	2	Copy Neutral	2.29403853865286	TRUE
./derived_data/cna/seg/E23	chr6	46000001	47000000	CLIC5|ENPP4|ENPP5|RCAN2|BC042616|CYP39A1|SLC25A27|TDRD6|PLA2G7|LOC100287718|MEP1A|GPR116|BC042990	0.0364	2	Copy Neutral	2.57344385574299	0.0075	2	Copy Neutral	2.67322504189565	TRUE
./derived_data/cna/seg/E23	chr4	15000001	16000000	BC113726|CPEB2|C1QTNF7|CC2D2A|AX746699|FBXL5|LOC285550|BST1|CD38|FGFBP1|FGFBP2|PROM1	0.0363	3	Copy Gain	2.61085227659749	0.0034	2	Copy Neutral	2.37413712957554	FALSE
./derived_data/cna/seg/E23	chr6	64000001	65000000	EYS	0.0363	2	Copy Neutral	2.57226092841954	0.0203	2	Copy Neutral	3.61245071668991	TRUE
./derived_data/cna/seg/E23	chr5	56000001	57000000	AK055666|ANKRD55|MAP3K1|C5orf35|MIER3	0.0362	2	Copy Neutral	2.57107808308752	-0.07	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr2	41000001	42000000	DKFZp781C08198|AK124893	0.0361	2	Copy Neutral	2.56989531974124	0.0306	2	Copy Neutral	4.37430796787395	TRUE
./derived_data/cna/seg/E23	chr11	109000001	110000000	C11orf87	0.036	2	Copy Neutral	2.56871263837504	0.0388	2	Copy Neutral	4.98473593489706	TRUE
./derived_data/cna/seg/E23	chr14	96000001	97000000	DKFZp761F2014|DKFZp686O088|BDKRB2|BDKRB1|ATG2B|CR597099|C14orf129|AK7|PAPOLA|BC035096|VRK1	0.036	3	Copy Gain	2.56871263837504	0.007	2	Copy Neutral	2.63670538245299	FALSE
./derived_data/cna/seg/E23	chr9	95000001	96000000	C9orf3|AL137535|DM004349|FANCC|BC041030|PTCH1|C9orf130|C9orf102	0.0358	2	Copy Neutral	2.56634752156009	0.0079	2	Copy Neutral	2.70244988367811	TRUE
./derived_data/cna/seg/E23	chr3	111000001	112000000	PVRL3|CD96|ZBED2|PLCXD2|PHLDB2|ABHD10|TAGLN3	0.0355	2	Copy Neutral	2.56280046104613	-0.0099	2	Copy Neutral	1.40975517268363	TRUE
./derived_data/cna/seg/E23	chr17	56000001	57000000	ANKFN1|BC037494|NOG|C17orf67|DGKE|MTVR2|TRIM25|BC114339|COIL|SCPEP1	0.0354	1	Hemizygous Deletions	2.56161827144101	0.0219	2	Copy Neutral	3.73044092905356	FALSE
./derived_data/cna/seg/E23	chr3	73000001	74000000	PPP4R2|FLJ10213|PDZRN3	0.0352	2	Copy Neutral	2.55925413804599	-0.0078	2	Copy Neutral	1.56143557174039	TRUE
./derived_data/cna/seg/E23	chr11	106000001	107000000	KIAA1826|KBTBD3|AASDHPPT|BC034795|AK001875|GUCY1A2	0.035	2	Copy Neutral	2.55689033236673	-0.007	2	Copy Neutral	1.61927668132247	TRUE
./derived_data/cna/seg/E23	chr3	72000001	73000000	AK097190|AK055831|RYBP|SHQ1|GLT8D4|PPP4R2	0.035	2	Copy Neutral	2.55689033236673	0.0209	2	Copy Neutral	3.65668171242594	TRUE
./derived_data/cna/seg/E23	chr12	53000001	54000000	EIF4B|AK096472|TENC1|SPRYD3|IGFBP6|SOAT2|CSAD|ZNF740|ITGB7|RARG|MFSD5|ESPL1|PFDN5|C12orf10|AAAS|SP7|SP1|AMHR2|PRR13|PCBP2|MAP3K12|TARBP2|NPFF|ATF7|AK027179|ATP5G2|CALCOCO1|HOXC13|HOXC12|HOTAIR|HOXC11|HOXC10|DM004450	0.0349	3	Copy Gain	2.59318366413657	-0.0281	1	Hemizygous Deletions	0.104399253410639	FALSE
./derived_data/cna/seg/E23	chr16	51000001	52000000	SALL1	0.0346	2	Copy Neutral	2.5521637039738	0.0596	3	Copy Gain	6.54879092107951	FALSE
./derived_data/cna/seg/E23	chr4	54000001	55000000	CHIC2|GSX2|PDGFRA|BC044946|KIT	0.0343	2	Copy Neutral	2.54861959259515	0.0181	2	Copy Neutral	3.45042768888519	TRUE
./derived_data/cna/seg/E23	chr5	95000001	96000000	MCTP1|FAM81B|TTC37|ARSK|GPR150|RFESD|SPATA9|RHOBTB3|GLRX|FIS|ELL2	0.034	2	Copy Neutral	2.54507621811713	-0.0271	2	Copy Neutral	0.175695361917628	TRUE
./derived_data/cna/seg/E23	chr10	75000001	76000000	MYST4|DUPD1|DUSP13|SAMD8|VDAC2|COMTD1|UNQ766|AK023445|ZNF503|C10orf41|C10orf11	0.0338	2	Copy Neutral	2.54271437777869	-9e-04	2	Copy Neutral	2.06137140835509	TRUE
./derived_data/cna/seg/E23	chr1	202000001	203000000	RNPEP|ELF3|GPR37L1|ARL8A|PTPN7|PTPRV|LGR6|UBE2T|PPP1R12B|SYT2|KDM5B|LOC641515|AX721218|LOC148709|RABIF|KLHL12|ADIPOR1|CYB5R1	0.0336	2	Copy Neutral	2.54035286483814	0.0339	2	Copy Neutral	4.61955089829054	TRUE
./derived_data/cna/seg/E23	chr10	91000001	92000000	NUDT9P1|PCGF5|LOC100188947|HECTD2|PPP1R3C|TNKS2|FGFBP3|BTAF1	0.0336	2	Copy Neutral	2.54035286483814	0.0165	2	Copy Neutral	3.33274784900342	TRUE
./derived_data/cna/seg/E23	chr12	98000001	99000000	AX747640|AK126817|LOC100128191|TMPO|SLC25A3|SNORA53|IKIP|APAF1|ANKS1B	0.0336	3	Copy Gain	2.57679244075592	1e-04	1	Hemizygous Deletions	2.13402445681893	FALSE
./derived_data/cna/seg/E23	chr12	27000001	28000000	TM7SF3|MED21|C12orf71|STK38L|ARNTL2|BC043511|C12orf70|PPFIBP1|REP15|MRPS35|LOC100133893|KLHDC5|PTHLH	0.0335	3	Copy Gain	2.57553218908765	-0.0122	1	Hemizygous Deletions	1.24388215507904	FALSE
./derived_data/cna/seg/E23	chr2	175000001	176000000	CHN1|AF283776|ATF2|ATP5G3|KIAA1715	0.0334	2	Copy Neutral	2.53799167925011	0.0077	2	Copy Neutral	2.68783644993106	TRUE
./derived_data/cna/seg/E23	chr8	72000001	73000000	TRPA1|AK304427|AK309726|KCNB2	0.0334	2	Copy Neutral	2.53799167925011	-0.0131	2	Copy Neutral	1.17904727199763	TRUE
./derived_data/cna/seg/E23	chr9	123000001	124000000	RABGAP1|GPR21|DKFZp779O012|DQ582309|STRBP|CRB2|DENND1A	0.0333	3	Copy Gain	2.53681120919911	-0.0092	2	Copy Neutral	1.46029077575779	FALSE
./derived_data/cna/seg/E23	chr8	71000001	72000000	EYA1|BC048982|MSC|AK304427	0.0331	2	Copy Neutral	2.53445051455478	-0.0012	2	Copy Neutral	2.03958531205582	TRUE
./derived_data/cna/seg/E23	chr9	3000001	4000000	RFX3|BC069756|GLIS3|C9orf70	0.0331	2	Copy Neutral	2.53445051455478	0.0124	2	Copy Neutral	3.03178829731771	TRUE
./derived_data/cna/seg/E23	chr10	88000001	89000000	RNLS|LIPJ|LIPF|LIPK|LIPN|LIPM|ANKRD22|STAMBPL1|AX748062|ACTA2|FAS	0.033	2	Copy Neutral	2.5332702899501	-0.0378	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr13	78000001	79000000	BX647243|POU4F1|RNF219	0.0326	2	Copy Neutral	2.52855020951571	0.0164	2	Copy Neutral	3.32539719148672	TRUE
./derived_data/cna/seg/E23	chr6	100000001	101000000	SIM1|ASCC3	0.0326	2	Copy Neutral	2.52855020951571	0.0165	2	Copy Neutral	3.33274784900342	TRUE
./derived_data/cna/seg/E23	chr6	125000001	126000000	RNF217|TPD52L1|HDDC2|BC036196|HEY2|NCOA7|HINT3|TRMT11	0.0326	2	Copy Neutral	2.52855020951571	-0.0485	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr18	61000001	62000000	CDH20|AK054836|RNF152	0.0325	2	Copy Neutral	2.52737039387484	0.0032	2	Copy Neutral	2.35956920648583	TRUE
./derived_data/cna/seg/E23	chr2	84000001	85000000	FUNDC2|SUCLG1|DNAH6|C2orf89|TMSB10|KCMF1	0.0324	2	Copy Neutral	2.52619066000973	0.0252	2	Copy Neutral	3.9742094015314	TRUE
./derived_data/cna/seg/E23	chr1	165000001	166000000	LMX1A|RXRG|LOC400794|LRRC52|MGST3|ALDH9A1|BC012108|TMCO1|BC071770|UCK2	0.0323	2	Copy Neutral	2.5250110079147	0.0072	2	Copy Neutral	2.65131172743766	TRUE
./derived_data/cna/seg/E23	chr5	42000001	43000000	abParts|AK000840|GHR|AF230800|Z11851|CCDC152|SEPP1|AK056817	0.0323	2	Copy Neutral	2.5250110079147	0.0143	2	Copy Neutral	3.17115102171354	TRUE
./derived_data/cna/seg/E23	chr18	50000001	51000000	MYO5B|CCDC11|MBD1|CXXC1|SKA1|MAPK4|MRO|ME2|ELAC1	0.0322	2	Copy Neutral	2.52383143758409	0.0477	2	Copy Neutral	5.6512118928921	TRUE
./derived_data/cna/seg/E23	chr8	144000001	145000000	SPATC1|OPLAH|EXOSC4|GPAA1|CYC1|SHARPIN|MAF1|KIAA1875|DKFZp434F0427|C8orf30A|HEATR7A|BOP1|SCXB|HSF1|DGAT1|SCRT1|C8orfK29|FBXL6|GPR172A|ADCK5|CPSF1|SLC39A4|VPS28|NFKBIL2|AK298596|CYHR1|KIFC2|FOXH1|AK094577|PPP1R16A|GPT|MFSD3|RECQL4|LRRC14|LRRC24|MGC70857|KIAA1688|ZNF251|ZNF34|RPL8|ZNF517|ZNF7|COMMD5|ZNF250|ZNF16|ZNF252|Tmp21-II	0.0322	3	Copy Gain	2.52383143758409	-0.0296	2	Copy Neutral	0.015625	FALSE
./derived_data/cna/seg/E23	chr20	11000001	12000000	BC043370|BTBD3	0.0319	2	Copy Neutral	2.5202932171221	0.0072	3	Copy Gain	2.65131172743766	FALSE
./derived_data/cna/seg/E23	chr3	30000001	31000000	RBMS3|TGFBR2|GADL1	0.0319	2	Copy Neutral	2.5202932171221	-0.0664	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr12	21000001	22000000	SLCO1B1|SLCO1A2|IAPP|PYROXD1|RECQL|GOLT1B|C12orf39|GYS2|LDHB|KCNJ8|ABCC9	0.0318	3	Copy Gain	2.55412127048493	-0.0192	1	Hemizygous Deletions	0.740675310098622	FALSE
./derived_data/cna/seg/E23	chr13	30000001	31000000	CR592782|KATNAL1|LOC100188949|HMGB1|USPL1|ALOX5AP|AK093165|C13orf33|C13orf26	0.0318	2	Copy Neutral	2.5191139737925	0.0219	2	Copy Neutral	3.73044092905356	TRUE
./derived_data/cna/seg/E23	chr2	37000001	38000000	HEATR5B|CCDC75|EIF2AK2|SULT6B1|AK001814|CEBPZ|C2orf56|PRKD3|QPCT|CDC42EP3|AK057187|FAM82A1	0.0318	2	Copy Neutral	2.5191139737925	-0.039	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/E23	chr5	60000001	61000000	PART1|DEPDC1B|ELOVL7|ERCC8|NDUFAF2	0.0317	2	Copy Neutral	2.51793481219898	0.0198	2	Copy Neutral	3.57560560283328	TRUE
./derived_data/cna/seg/E23	chr5	147000001	148000000	PPP2R2B|STK32A|DPYSL3|AK027578|JAKMIP2|SPINK1|SCGB3A2|C5orf46	0.0316	2	Copy Neutral	2.51675573233588	0.0263	2	Copy Neutral	4.05558954722646	TRUE
./derived_data/cna/seg/E23	chr1	166000001	167000000	FAM78B|FMO9P|POGK|TADA1|ILDR2|MAEL	0.0313	2	Copy Neutral	2.51321898307247	0.0353	2	Copy Neutral	4.72376294741819	TRUE
./derived_data/cna/seg/E23	chr4	52000001	53000000	LRRC66|SGCB|SPATA18|USP46|KIAA0167|SNORA26|LP9056|RASL11B|SCFD2|AK055055	0.0313	2	Copy Neutral	2.51321898307247	0.0576	2	Copy Neutral	6.39741924031939	TRUE
./derived_data/cna/seg/E23	chr21	27000001	28000000	BC043580|NCRNA00113	0.0312	2	Copy Neutral	2.51204023007441	-0.039	1	Hemizygous Deletions	0.015625	FALSE
